file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label,cam,pred_log,pred_real
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_0_2_cam3.tif,26.278191666666668,26.261775,26.275752924165683,26.269083372130623,22,1.839963313271608,8219282,16.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.2321322984063168,17.06602189215056
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_240_2_cam3.tif,26.164677777777786,26.14364444444445,26.158532888101355,26.14977766745421,20,1.7111638425925932,8234009,17.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.2321322984063168,17.06602189215056
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_0_1_cam3.tif,26.25670833333333,26.234827777777767,26.252010853808113,26.24398442396966,19,1.8718872291666693,8222675,17.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.2321322984063168,17.06602189215056
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_120_1_cam3.tif,29.145416666666666,29.12845,29.141037712940985,29.13265682409607,24,1.9197797445987697,7969825,18.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_120_2_cam3.tif,29.114002777777767,29.09271111111111,29.107073817362004,29.09909896041577,20,1.9314614598765447,7972693,17.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_120_3_cam3.tif,29.099322222222234,29.07772222222221,29.092509113174373,29.084269034973783,18,1.894409945987652,7986156,19.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_0_3_cam3.tif,26.221425,26.198925,26.21325291589524,26.20423699151217,19,1.8638101890432053,8214544,17.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.2321322984063168,17.06602189215056
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/101_bioref_240_1_cam3.tif,26.176913888888887,26.15611944444445,26.16956858578193,26.160840766069914,18,1.7026080578703675,8232080,17.0,190610,0,0,,0.0,0.0,17.0,1.230448921378274,cam3,1.2321322984063168,17.06602189215056
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_240_3_cam3.tif,27.60534444444445,27.58078055555556,27.600330506386427,27.587921067687645,23,1.93642530169753,8123916,16.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_0_2_cam3.tif,26.70223888888889,26.67785,26.696670035851284,26.68513579748205,17,2.8870993325617285,8152626,15.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.2304489611801332,17.000001558001927
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_240_2_cam3.tif,27.52556944444445,27.49994166666667,27.521368359829264,27.51144238091149,18,1.971509483024691,8128878,18.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_0_1_cam3.tif,26.670366666666666,26.641466666666666,26.66336311876883,26.651153084934894,19,3.1214806242283983,8166543,15.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.2304489611801332,17.000001558001927
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_120_1_cam3.tif,30.15639166666667,30.13051111111111,30.14681585110673,30.136394426671057,19,2.534695445216049,7907921,17.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_120_2_cam3.tif,30.213566666666665,30.15241944444445,30.20615345451651,30.172487749187198,25,6.130497878858021,7895941,17.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_120_3_cam3.tif,30.59480555555556,30.550125,30.58863560827071,30.56842078061818,15,2.6891554066358,7868755,17.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.1987496037027854,15.80336619596673
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_0_3_cam3.tif,26.762144444444445,26.726875,26.754534345382037,26.73743880276613,21,2.8125914953703766,8164034,16.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.2304489611801332,17.000001558001927
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/101_bioref_240_1_cam3.tif,27.487275,27.45894722222221,27.48132100256863,27.466942886320247,22,1.9413524120370445,8125165,18.0,190513,0,0,,0.0,0.0,14.5,1.1613680022349748,cam3,1.1987496037027854,15.80336619596673
