file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label,cam,pred_log,pred_real
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_0_1_cam3.tif,28.53780833333333,28.50678333333333,28.525377643838354,28.511946708013486,19,2.221578243055556,7849555,16.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_240_3_cam3.tif,30.64406944444445,30.620277777777765,30.63753400807177,30.624994047483767,22,2.2765310625,7805508,17.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_120_3_cam3.tif,28.676602777777767,28.651741666666666,28.668575428548145,28.65870299737778,21,2.247703227623455,7917129,17.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_0_2_cam3.tif,28.53380833333333,28.508102777777786,28.525528995238986,28.5165062825388,19,2.1540573526234543,7890461,18.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.161605722930355,14507.93906849164
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_240_2_cam3.tif,30.64573055555556,30.62423333333333,30.63831928905625,30.629058488721533,19,2.292718336419755,7808871,19.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_240_1_cam3.tif,30.63408055555556,30.61153333333333,30.626459415548386,30.617358547414582,18,2.306916848765437,7809929,18.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_120_2_cam3.tif,28.67188611111111,28.646672222222207,28.665193254902714,28.654017300652853,22,2.24905079938271,7915259,20.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/104_bioref_120_1_cam3.tif,28.643955555555557,28.619072222222233,28.634619501969446,28.624323553586112,19,2.254461979166672,7911572,20.0,190610,3,0,,1.0,,13050.0,4.1156105116743,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_0_3_cam3.tif,25.702222222222233,25.680747222222234,25.696686157916478,25.68734356430573,23,2.146702148919755,8158201,17.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.164346851140821,14599.798138833456
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_0_1_cam3.tif,25.58352222222221,25.554786111111113,25.57771601320497,25.564683801609842,20,2.2776590046296303,8183133,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.171299704094665,14835.415153402668
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_240_3_cam3.tif,29.665086111111112,29.63660833333333,29.65784270197391,29.64562914987794,17,2.2053743858024695,7799308,18.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_120_3_cam3.tif,27.87968333333333,27.838775,27.86815325134597,27.85143934124661,23,2.10886885339506,7971015,19.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.164346851140821,14599.798138833456
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_0_2_cam3.tif,25.72646111111111,25.70036111111111,25.721734143125104,25.709376412430444,18,2.1998629429012326,8163017,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.171299704094665,14835.415153402668
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_240_2_cam3.tif,29.635761111111112,29.598827777777768,29.62633781566045,29.609258295450662,20,2.2211993024691385,7791339,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_240_1_cam3.tif,29.65124444444445,29.61763333333333,29.6407905074004,29.626150325932933,18,2.199336781635798,7791850,18.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.168558575884199,14742.073626953636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_120_2_cam3.tif,27.89700833333333,27.865436111111112,27.885642621891858,27.873947378108145,15,2.1117947206790144,7967816,16.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.164346851140821,14599.798138833456
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/104_bioref_120_1_cam3.tif,27.938241666666666,27.904330555555557,27.93297165328359,27.917291031901595,26,2.1352572970679,7953355,19.0,190513,3,0,,1.0,,17300.0,4.238046103128795,cam3,4.161605722930355,14507.93906849164
