file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label,cam,pred_log,pred_real
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_120_1_cam3.tif,31.001352777777786,30.635675,30.85395857318547,30.705770593481198,18,202.9979799158949,1549678,153.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_0_1_cam3.tif,28.821538888888888,28.60995833333333,28.732323755215674,28.653695781821376,19,66.34387298996906,1930459,106.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_0_2_cam3.tif,28.83458333333333,28.665352777777766,28.782341691667114,28.716184419443987,20,69.93929537037046,1890583,120.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_0_3_cam3.tif,28.791147222222207,28.599469444444445,28.73953813445315,28.65780205073204,20,73.3589201512346,1852800,113.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_120_3_cam3.tif,30.958202777777768,30.670769444444453,30.89536150268741,30.75908108990519,19,207.4697231219137,1605144,152.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_120_2_cam3.tif,30.926966666666665,30.648972222222234,30.80849974598671,30.685970161420695,22,204.1000521180556,1579810,175.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_240_1_cam3.tif,29.39478333333333,29.059561111111112,29.27689108642221,29.138282339503714,19,196.2473037091051,1758685,158.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/107_bioref_240_3_cam3.tif,29.427055555555555,29.12043333333333,29.341007076738595,29.198105608446582,22,197.8604299112656,1733898,140.0,190610,6,1,6.0,,,13050000.0,7.1156105116743,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_2_cam3.tif,30.337352777777767,30.073822222222233,30.25405940575725,30.12458290905756,22,207.67010290046275,1780200,148.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_1_cam3.tif,30.309952777777767,30.076105555555557,30.26266508378872,30.15826426806313,17,143.56455153163606,1465309,163.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_0_1_cam3.tif,31.86083888888889,31.64683611111111,31.824523055269307,31.72984898176773,19,105.62933703240739,1598308,133.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_0_2_cam3.tif,31.950563888888887,31.696116666666665,31.85749080140894,31.75380123562811,14,112.63602768827174,1561744,153.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_0_3_cam3.tif,31.92706388888889,31.66382777777779,31.846709885329307,31.74125937392993,19,119.21826139969122,1532154,163.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_3_cam3.tif,30.508944444444445,30.13351388888889,30.347787162089247,30.21871404161445,16,158.6805555300925,1431808,177.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_120_2_cam3.tif,30.354319444444453,30.090888888888887,30.31366800688097,30.20106634497089,20,148.91732097608016,1450561,159.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_1_cam3.tif,30.3783,30.018366666666665,30.314978218071545,30.171397244891416,19,206.3268147214507,1796925,132.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/107_bioref_240_3_cam3.tif,30.232086111111112,29.964761111111113,30.16192439818775,30.02359995366412,21,208.25251565046293,1769026,136.0,190513,6,1,6.0,,,17300000.0,7.238046103128794,cam3,7.150031306914959,14126393.736548636
