file_name,max,min,one_sigma1,one_sigma2,outlier_cnt_mean,div60,peak,tail,date,class,label_first,label_second,label_third,label_fourth,real_label,log_label,cam,pred_log,pred_real
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_240_1_cam3.tif,27.7843,27.739066666666666,27.773903300987914,27.7540390138269,20,4.258345980709886,7228909,21.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_0_3_cam3.tif,28.730611111111113,28.693136111111112,28.719407316332113,28.704577776260475,20,3.377496053240748,7106289,26.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_120_3_cam3.tif,26.70204444444445,26.66055,26.689907148539422,26.672173036645752,15,4.015957882716057,7016066,25.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_240_2_cam3.tif,27.78894444444445,27.74669166666667,27.77740364600803,27.75871922436233,19,4.298504926697532,7213768,22.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_240_3_cam3.tif,27.75919444444445,27.72523888888889,27.750484026247328,27.73394023301193,23,4.277085856481481,7226784,22.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_0_1_cam3.tif,28.83564166666667,28.80845,28.830833258266807,28.816698408399855,20,3.550752807098767,7132597,21.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190610/cam3(10^1=17) (10^2=130.5)/105_bioref_120_1_cam3.tif,26.67395,26.63256388888889,26.65885500524241,26.641610642905732,19,3.9285775270061793,6945414,23.0,190610,4,1,4.0,,,130500.0,5.1156105116743,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_2_cam3.tif,27.42486388888889,27.392186111111112,27.414065066697827,27.40066771107996,18,3.8794294861111087,7093094,22.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_2_cam3.tif,25.20428333333333,25.17447222222221,25.19779424786198,25.18372001139727,19,3.891786604938274,7268978,20.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_1_cam3.tif,27.567386111111112,27.51340833333333,27.551892740512628,27.53049735207996,17,4.221394627314811,7416090,21.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_3_cam3.tif,27.3487,27.30740833333333,27.33591199308331,27.319410784694465,20,3.84018980709876,7077898,22.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_3_cam3.tif,25.18815,25.15703611111111,25.179574709312273,25.164771124021048,21,3.8905368248456793,7317356,23.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_2_cam3.tif,27.536313888888888,27.50440833333333,27.526930959457673,27.511377929431205,19,4.166567016975317,7426375,22.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_240_3_cam3.tif,27.55387222222221,27.51935555555556,27.54502544549656,27.52855964709603,16,4.2268274359567855,7417121,20.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_0_1_cam3.tif,27.489413888888887,27.4553,27.476931770078224,27.462011285477338,19,3.961208485339508,7098115,22.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
/hdd2/data/TWT/AI_0422-0522/bioref_setup/190513/cam3(10^1=14.5) (10^2=173)/105_bioref_120_1_cam3.tif,25.25001944444445,25.212177777777786,25.241188786564212,25.22596834306541,16,3.955101684413581,7182496,24.0,190513,4,1,4.0,,,173000.0,5.238046103128795,cam3,5.150031306914959,141263.93736548634
